,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
12300,3067518,Maven,Console,2018-06-28 20:09:26 UTC,2018-11-22 16:12:50 UTC,Console,,https://github.com/opensourceBIM/Console,AGPL-3.0,https://github.com/opensourceBIM/Console,14,0,2017-12-02 18:31:57 UTC,3.6,,0,HTML,,2018-06-29 02:31:23 UTC,0,8739188
56263,3076504,Maven,scalm,2018-06-28 21:40:21 UTC,2018-06-29 16:31:23 UTC,scalm,,https://github.com/julienrf/scalm,BSD-3-Clause,https://github.com/julienrf/scalm,1,0,2018-01-20 14:29:09 UTC,1.0.0-RC1,,0,Scala,,2018-06-28 21:41:24 UTC,0,31798132
123956,404329,Maven,tv.cntt:sinetja,2015-01-31 03:11:40 UTC,2018-10-27 03:11:59 UTC,sinetja,,https://github.com/sinetja/sinetja,MIT,https://github.com/sinetja/sinetja,5,6,2017-05-28 07:52:31 UTC,1.4.0,,0,Java,,2017-10-24 10:15:53 UTC,2,169546
2741,3085397,Maven,sakai-presence-api,2018-06-28 23:08:01 UTC,2018-06-28 23:16:05 UTC,,,,,https://source.sakaiproject.org/svn/presence/tags/presence-2.9.0-b06/presence-api/api,24,0,2018-06-19 17:08:21 UTC,12.2,,0,,,2018-06-28 23:16:03 UTC,0,
7645,3116480,Maven,org.openstreetmap.atlas:atlas-generator,2018-07-02 16:57:48 UTC,2018-07-04 08:27:12 UTC,"""Job to load OSM data into an Atlas format using Spark""",,https://github.com/osmlab/atlas-generator,0BSD,https://github.com/osmlab/atlas-generator,7,0,2018-04-17 00:00:05 UTC,4.0.6,,0,Java,,,0,27115680
97299,387440,Maven,org.apache.fulcrum:fulcrum-cache,2015-01-31 00:45:09 UTC,2018-10-27 01:44:49 UTC,Fulcrum Cache Service,,http://turbine.apache.org/fulcrum/fulcrum-cache,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/turbine/fulcrum/tags/FULCRUM_CACHE_1_1_0,1,5,2010-04-19 21:03:06 UTC,1.1.0,,0,,,2017-04-29 19:01:48 UTC,1,
11887,3092872,Maven,Logback-Parent,2018-06-29 00:26:41 UTC,2018-06-29 00:42:12 UTC,logback project pom.xml file,,http://logback.qos.ch,"EPL-1.0,LGPL-2.1+",https://github.com/ceki/logback,32,0,2018-02-11 21:19:35 UTC,1.3.0-alpha4,,0,,,2018-06-29 00:42:03 UTC,0,
139874,651569,Maven,org.springframework.osgi:spring-osgi-core,2015-02-20 03:08:01 UTC,2018-10-27 15:09:23 UTC,Spring/OSGi core classes. Offers OSGi-based application context and importer/exporter functionality.,,http://www.springframework.org/osgi,Apache-2.0,scm:svn:http://anonsvn.springframework.org/svn/spring-osgi/branches/spring-osgi-1.2/spring-osgi-core,10,7,2009-12-17 00:07:57 UTC,1.2.1,,27,,,2016-07-18 13:33:15 UTC,196,
79942,400332,Maven,org.apache.airavata:integration-tests,2015-01-31 02:36:45 UTC,2017-10-24 10:04:01 UTC,,,http://airavata.apache.org/,Apache-2.0,scm:git:https://git-wip-us.apache.org/repos/asf/airavata.git/integration-tests,7,4,2014-12-29 19:10:23 UTC,0.14,,0,,,2017-10-24 10:03:59 UTC,0,
70277,395761,Maven,org.geomajas.plugin:geomajas-widget-puregwt-core,2015-01-31 01:56:47 UTC,2017-04-30 16:27:17 UTC,geomajas-widget-puregwt-core,,http://www.geomajas.org/geomajas-widget-puregwt-core-all/geomajas-widget-puregwt-core/,AGPL-3.0,scm:svn:https://svn.geomajas.org/majas/tags/1.0.0-M3/geomajas-widget-puregwt-core,3,3,2013-03-26 12:59:27 UTC,1.0.0-M3,,0,,,2017-04-30 16:27:17 UTC,0,
77915,426558,Maven,org.sakaiproject.edu-services.gradebook:gradebook-service-pack,2015-01-31 06:25:26 UTC,2018-10-27 05:14:05 UTC,,,,ECL-2.0,scm:svn:https://source.sakaiproject.org/svn/edu-services/trunk/gradebook-service-pack,17,4,2016-04-22 03:26:58 UTC,10.7,,0,,,2017-05-04 00:51:22 UTC,0,
69842,404364,Maven,net.java.excelbundle:excelbundle,2015-01-31 03:11:58 UTC,2017-05-01 14:17:40 UTC,Tool for converting resource bundles into Excel spreadsheets,,http://java.net/projects/excelbundle,Apache-2.0,https://svn.java.net/svn/excelbundle~svn,1,3,2011-11-10 17:00:36 UTC,0.9,,0,,,2017-05-01 14:17:40 UTC,0,
190705,368393,Maven,org.codehaus.cargo:cargo-daemon-itests-deployable-on-tomcat,2015-01-30 22:22:47 UTC,2018-11-26 19:39:56 UTC,Cargo Daemon Client - Deployable on Tomcat,,,Apache-2.0,scm:git:https://github.com/codehaus-cargo/cargo.git/cargo-extensions/cargo-extensions-daemon/cargo-daemon-itests/cargo-daemon-itests-deployable-on-tomcat,33,12,2018-05-31 21:34:08 UTC,1.6.8,,0,Java,,2018-07-03 04:45:00 UTC,0,392037
99517,407738,Maven,org.kuali.rice:rice-impex-clover,2015-01-31 03:41:16 UTC,2018-10-27 03:23:27 UTC,Maven wrapper around the Rice 1.0.3 clover based Impex dataset.  So we can publish it as a versioned jar file and thus express a proper dependency to it without resorting to SCM trickery.,,http://site.kuali.org/rice/rice-impex-clover/1.0.3,ECL-2.0,scm:svn:http://svn.kuali.org/repos/rice/legacy/cfg-dbs/tags/rice-impex-clover-1.0.3,1,5,2012-04-18 22:27:05 UTC,1.0.3,,0,,,2017-05-01 23:16:29 UTC,0,
192979,341411,Maven,com.yammer.metrics:metrics-spring,2015-01-30 17:58:42 UTC,2018-10-26 21:58:36 UTC,Yammer's Metrics library.,,http://metrics.codahale.com/metrics-spring/,Apache-2.0,scm:git:git://github.com/codahale/metrics.git/metrics-spring,12,13,2012-11-26 20:16:56 UTC,2.2.0,,0,Go,,2017-10-24 06:00:28 UTC,23,172882
20869,3093528,Maven,jsondoc-master,2018-06-29 00:36:04 UTC,2018-07-06 03:05:22 UTC,Easily generate docs and playground for your RESTful API,,http://jsondoc.org,MIT,https://github.com/fabiomaffioletti/jsondoc,44,0,2017-12-20 10:59:34 UTC,1.2.19,,0,Java,,2018-06-29 00:57:08 UTC,0,165275
97370,338556,Maven,se.natusoft.tools.doc.markdowndoc:MarkdownDocEditor,2015-01-30 17:37:39 UTC,2018-10-26 21:40:23 UTC,An editor that supports editing markdown with formatting preview.,,,Apache-2.0,scm:git:git@github.com:tombensve/MarkdownDoc-cenrel.git/MarkdownDocEditor,1,5,2013-11-10 11:34:42 UTC,1.2.9,,0,,,2017-04-24 16:35:06 UTC,0,
73784,383134,Maven,org.apache.tuscany.sca:tuscany-maven-wsdl2java,2015-01-31 00:11:47 UTC,2018-10-27 01:01:35 UTC,,,,Apache-2.0,scm:svn:http://svn.eu.apache.org/repos/asf/tuscany/sca-java-1.x/branches/sca-java-1.6/tuscany-sca-tools/tuscany-sca-maven-tools/tuscany-maven-wsdl2java,9,3,2011-04-06 19:39:08 UTC,1.6.2,,0,,,2017-04-29 07:55:38 UTC,0,
113165,1185819,Maven,org.lable.rfc3881.auditlogger:api,2016-02-10 01:01:48 UTC,2018-03-01 21:32:37 UTC,IETF/RFC 3881 audit logger,,,Apache-2.0,https://github.com/LableOrg/java-rfc3881auditlogger.git,7,6,2016-08-12 08:30:50 UTC,1.6,,0,Java,,2018-03-01 18:32:14 UTC,0,5018513
188359,396550,Maven,com.pkmmte.view:circularimageview,2015-01-31 02:03:40 UTC,2018-04-06 09:43:47 UTC,Custom view for circular images in Android while maintaining the best draw performance,,https://github.com/Pkmmte/CircularImageView,MIT,scm:git@github.com:Pkmmte/CircularImageView.git,2,12,2014-08-07 05:10:08 UTC,1.1,,0,Java,,2017-10-24 09:45:00 UTC,309,844720
21202,3118977,Maven,es.arcasi.oss:file-storage-spring-boot-starter,2018-07-02 18:02:00 UTC,2018-07-04 18:53:40 UTC,File Storage Spring Boot Starter,,http://github.com/plopezmesa/file-storage-spring-boot-starter/tree/master,Apache-2.0,https://github.com/plopezmesa/file-storage-spring-boot-starter,3,0,2017-11-29 14:54:47 UTC,0.00.003,,0,Java,,2018-07-02 18:04:51 UTC,0,12440569
113585,3123407,Maven,com.airlenet:play-framework,2018-07-02 20:00:16 UTC,2018-09-29 00:07:40 UTC,"Play Platform is to build a high performance, high scalability java development platform",,,Apache-2.0,https://github.com/airshiplay/play-platform,2,6,2017-11-03 11:41:34 UTC,2.0.0,,0,,,2018-09-27 02:33:15 UTC,0,13834622
171156,1188855,Maven,com.coolerfall:android-app-uninstall-watcher,2016-02-10 09:52:03 UTC,2018-10-28 20:07:12 UTC,You can monitor uninstall of your app.,,https://github.com/Coolerfall/Android-AppUninstallWatcher,Apache-2.0,https://github.com/Coolerfall/Android-AppUninstallWatcher,3,10,2015-08-01 03:24:52 UTC,1.0.3,,0,C,,2017-04-18 10:21:48 UTC,0,3105480
22918,3270503,Maven,io.github.junxworks:junx,2018-09-27 00:32:45 UTC,2018-09-29 15:48:34 UTC,开源junx工具包,,,Apache-2.0,https://github.com/junxworks/junx,0,0,2018-08-14 03:13:25 UTC,1.0.5,,0,Java,,,0,36680858
21949,3093757,Maven,jersey-extras,2018-06-29 00:39:54 UTC,2018-06-29 20:51:05 UTC,Jersey utilities,,http://maven.apache.org,Apache-2.0,https://github.com/paradoxical-io/common.web,2,0,2016-11-17 08:18:33 UTC,2.0,,0,Java,,2018-06-29 00:40:50 UTC,0,3932447
133810,638983,Maven,com.lapis.jsfexporter:jsf-exporter-core,2015-02-19 22:05:34 UTC,2018-03-01 13:51:28 UTC,Exporter core framework,,https://github.com/rdicroce/jsfexporter,Apache-2.0,https://github.com/rdicroce/jsfexporter,5,7,2015-02-20 21:43:07 UTC,1.0.3.Final,,0,Java,,2016-07-18 13:20:40 UTC,4,165679
32332,3084416,Maven,clear-sans-webfont,2018-06-28 23:00:48 UTC,2018-07-06 00:49:26 UTC,WebJar for clear-sans-webfont,,http://webjars.org,MIT,https://github.com/resir014/Clear-Sans-Webfont,1,0,2016-10-19 08:48:46 UTC,1.0.1,,0,CSS,,2018-06-28 23:01:40 UTC,0,3450510
115092,412871,Maven,com.daveayan:gherkinsalad,2015-01-31 04:26:04 UTC,2017-05-02 19:23:11 UTC,"Automation with Java, WebDriver",,https://github.com/daveayan/gherkinsalad,MIT,https://github.com/daveayan/gherkinsalad,14,6,2013-08-27 21:00:37 UTC,2.5,,0,PHP,,2017-05-02 11:48:15 UTC,0,173518
193372,343513,Maven,com.jakewharton.timber:timber-sample,2015-01-30 18:14:33 UTC,2018-10-26 22:05:44 UTC,"A logger with a small, extensible API which provides utility on top of Android's normal Log class.",,http://jakewharton.github.io/timber/,Apache-2.0,scm:git:git://github.com/JakeWharton/timber.git/timber-sample,20,13,2015-05-11 20:13:14 UTC,3.1.0,,0,Java,,2017-10-24 06:05:27 UTC,0,175831
76838,361209,Maven,org.jvnet.hudson.plugins:xunit,2015-01-30 21:27:20 UTC,2018-10-26 23:16:34 UTC,,,http://wiki.hudson-ci.org/display/HUDSON/xUnit+Plugin,MIT,scm:svn:https://gbois@svn.java.net/svn/hudson~svn/tags/xunit-1.13,29,4,2010-12-07 01:32:21 UTC,1.13,,7,,,2016-07-18 10:50:34 UTC,8,
22811,3086727,Maven,grace,2018-06-28 23:21:27 UTC,2018-07-12 21:30:19 UTC,A convenient flat api for json serialization from http,,https://github.com/hc-tys/grace,Apache-2.0,https://github.com/hc-tys/grace,2,0,2017-08-02 03:10:38 UTC,1.0.1,,0,Java,,2018-06-28 23:23:08 UTC,0,25235862
130189,386205,Maven,org.avaje.jersey:avaje-jersey-spring,2015-01-31 00:35:22 UTC,2018-10-27 01:37:56 UTC,"Jersey2, Spring4, Jackson pom only project. Composite pom to simplify these dependencies.",,https://github.com/avaje-jaxrs/avaje-jersey-spring,Apache-2.0,https://github.com/avaje-jaxrs/avaje-jersey-spring,1,7,2014-08-15 05:38:00 UTC,1.0.1,,0,,,2017-10-24 09:06:52 UTC,0,176163
181941,411634,Maven,se.emilsjolander:android-flipview,2015-01-31 04:14:58 UTC,2018-10-27 03:49:59 UTC,android-FlipView is an easy to use android library for implementing flipping between views as seen in the popular Flipboard application,,https://github.com/emilsjolander/android-FlipView,Apache-2.0,scm:git:git://github.com/emilsjolander/android-FlipView.git,1,11,2013-11-02 21:58:32 UTC,1.1.0,,0,Java,,2017-10-24 10:50:51 UTC,22,177445
69855,359308,Maven,com.thoughtworks.proxytoys:proxytoys-example-code,2015-01-30 21:13:06 UTC,2017-04-26 21:08:17 UTC,Please refer to the site for documentation.,,http://proxytoys.codehaus.org/proxytoys-example-code,CPOL-1.02,scm:svn:http://svn.codehaus.org/proxytoys/tags/1.0/proxytoys-example-code,1,3,2010-05-13 11:31:58 UTC,1.0,,0,,,2017-04-26 21:08:17 UTC,0,
52585,3080867,Maven,textAngular,2018-06-28 22:19:19 UTC,2018-06-29 17:41:02 UTC,WebJar for textAngular,,http://webjars.org,MIT,https://github.com/fraywing/textAngular,11,0,2016-12-05 09:17:43 UTC,1.5.16,,0,JavaScript,,2018-06-28 22:23:00 UTC,0,34889
141030,965052,Maven,com.github.yamingd.qpush:qpush.client,2015-09-04 02:44:52 UTC,2017-03-06 12:16:42 UTC,QPush,,https://github.com/yamingd/QPush,Apache-2.0,https://github.com/yamingd/QPush,1,7,2015-08-29 05:41:24 UTC,1.1,,0,Java,,,0,1134697
120146,408592,Maven,org.apache.sling:org.apache.sling.scripting.thymeleaf,2015-01-31 03:48:43 UTC,2018-10-27 03:26:08 UTC,Apache Sling Scripting Thymeleaf,,,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/sling/tags/org.apache.sling.scripting.thymeleaf-1.0.0,5,6,2017-03-17 13:51:16 UTC,1.1.0,,0,,,2017-10-24 10:29:28 UTC,2,
23373,3064096,Maven,braille-utils.basic-cli,2018-06-28 19:33:57 UTC,2018-09-27 22:54:11 UTC,Braille Utils Basic CLI,,https://github.com/joeha480/brailleutils/,Other,https://github.com/joeha480/brailleutils,2,0,2017-11-04 09:40:26 UTC,2.0.0,,0,Shell,,2018-06-28 19:35:45 UTC,0,1943276
92771,341901,Maven,org.openid4java:openid4java-server-SampleServer,2015-01-30 18:02:18 UTC,2018-10-26 22:00:32 UTC,,,,Apache-2.0,scm:svn:http://openid4java.googlecode.com/svn/trunk/openid4java-server-SampleServer/,2,4,2011-04-20 15:45:39 UTC,0.9.6,,0,,,2017-04-25 01:00:53 UTC,2,
150637,387441,Maven,com.stackify:apache-config,2015-01-31 00:45:10 UTC,2018-10-27 01:44:49 UTC,A simple parser for Apache httpd config files,,https://github.com/stackify/apache-config,Apache-2.0,https://github.com/stackify/apache-config,1,8,2013-07-01 21:34:59 UTC,1.0.0,,0,Java,,2017-04-29 19:01:50 UTC,0,176228
110187,409846,Maven,org.appfuse:appfuse-ibatis,2015-01-31 03:59:23 UTC,2018-10-27 03:30:06 UTC,AppFuse DAO backend implemented with iBATIS (http://ibatis.apache.org).,,,Apache-2.0,scm:svn:https://svn.java.net/svn/appfuse~svn/tags/APPFUSE_2.1.0/data/ibatis,11,5,2011-03-31 08:13:50 UTC,2.1.0,,0,,,2017-05-02 04:25:21 UTC,1,
7982,2249574,Maven,org.leibnizcenter:probabilistic-earley-parser,2017-04-19 19:52:36 UTC,2018-07-03 03:58:19 UTC,Earley parsing for parsing arbitrary Context Free Grammars,,https://github.com/digitalheir/java-cfg-parser,MIT,https://github.com/digitalheir/java-probabilistic-earley-parser,9,0,2017-02-08 21:37:17 UTC,0.9.12,,1,,,2018-07-03 03:58:16 UTC,1,
25480,3092480,Maven,aws-param-store-config,2018-06-29 00:21:30 UTC,2018-06-30 07:37:46 UTC,Spring Cloud config integration with the AWS Parameter Store,,https://github.com/mdsina/aws-param-store-config,,https://github.com/mdsina/aws-param-store-config,2,0,2018-05-13 17:41:49 UTC,0.1.1,,0,Java,,2018-06-29 00:22:04 UTC,0,36247477
17322,3144334,Maven,io.rdbc.pool:rdbc-pool-java_2.11,2018-07-03 05:08:15 UTC,2018-07-10 23:18:00 UTC,rdbc-pool-java,,https://github.com/rdbc-io/rdbc-pool,Apache-2.0,https://github.com/rdbc-io/rdbc-pool,2,0,2018-06-17 04:30:35 UTC,0.0.11,,0,Scala,,2018-07-03 05:09:46 UTC,0,24176132
91076,393404,Maven,net.liftweb:examples-osgi,2015-01-31 01:37:13 UTC,2017-04-30 10:22:41 UTC,A set of examples site/webapp,,http://dev.liftweb.net/examples/examples-osgi,Apache-2.0,scm:git:git://github.com/dpp/liftweb.git/examples/examples-osgi,3,4,2010-04-08 05:31:17 UTC,2.0-M4,,0,,,2017-04-30 10:22:40 UTC,0,
85735,373166,Maven,com.sun.jersey.contribs:jersey-scala,2015-01-30 22:57:45 UTC,2018-10-27 00:15:23 UTC,,,,CNRI-Python-GPL-Compatible,scm:svn:https://svn.java.net/svn/jersey~svn/trunk/jersey/jersey-contribs/scala/jersey-scala/,92,4,2016-10-24 13:56:13 UTC,1.19.3,,2,,,2017-04-28 07:30:11 UTC,5,
183920,350824,Maven,com.j256.simplemagic:simplemagic,2015-01-30 20:09:52 UTC,2018-09-27 19:55:27 UTC,Simple Magic Classes,,http://sourceforge.net/projects/simplemagic/,ISC,https://github.com/j256/simplemagic,21,11,2018-07-11 16:38:37 UTC,1.14,,3,Java,,2018-09-27 02:31:23 UTC,13,173952
126397,3132676,Maven,com.github.tmatek:zhang-shasha-java,2018-07-03 00:01:57 UTC,2018-09-28 07:51:01 UTC,A Java implementation of Zhang-Shasha algorithm for ordered tree distance calculation. Calculates a series of transformations required to transform one tree into another. Every transformation has an associated cost. The sum of costs of all transformations is minimal - the tree distance. ,,https://github.com/tmatek/zhang-shasha-java,MIT,https://github.com/tmatek/zhang-shasha-java,2,6,2017-01-20 10:54:58 UTC,1.01,,0,Java,,2018-09-26 23:39:04 UTC,0,12903923
116755,389428,Maven,com.thesett:lojixbuild,2015-01-31 01:00:49 UTC,2018-10-27 01:55:55 UTC,LoJiX is a framework for logic compilers and a Prolog implementation.,,https://github.com/rupertlssmith/lojix,Apache-2.0,https://github.com/rupertlssmith/lojix,25,6,2016-11-02 17:04:36 UTC,0.9.117,,0,Java,,2017-10-24 09:15:45 UTC,0,172792
197044,405866,Maven,org.ops4j.pax.web:pax-web-extender-war,2015-01-31 03:24:59 UTC,2018-10-27 03:16:58 UTC, Extender for WAR files. Detailed information to be found at http://wiki.ops4j.org/confluence/x/OQJN. ,,https://ops4j1.jira.com/wiki/display/paxweb/Pax+Web,Apache-2.0,scm:git:git@github.com:ops4j/org.ops4j.pax.web.git/pax-web-extender-war,133,14,2018-08-11 17:44:45 UTC,7.2.3,,12,Java,,2018-08-12 14:57:54 UTC,23,48830
50467,3094103,Maven,startup,2018-06-29 00:44:41 UTC,2018-07-07 18:17:45 UTC,Automatically generating command line interfaces(CLIs) from Java Object or Class,,http://maven.apache.org,Apache-2.0,https://github.com/pyloque/startup,1,0,2018-06-10 06:35:53 UTC,0.0.1,,0,Java,,2018-06-29 00:45:18 UTC,0,36247634
32080,3270452,Maven,at.favre.lib:bcrypt,2018-09-27 00:26:05 UTC,2018-09-29 14:55:18 UTC,"Bcrypt is a password hashing function designed by Niels Provos and David Mazières, based on the Blowfish cipher. The core of this implementation is based on jBcrypt, but heavily refactored, modernized and with a lot of updates and enhancements. ",,https://github.com/patrickfav/bcrypt,Apache-2.0,https://github.com/patrickfav/bcrypt,6,0,2018-08-11 15:11:28 UTC,0.5.0,,0,Java,,2018-09-27 00:34:10 UTC,1,36680773
119874,346840,Maven,org.intelligents-ia:keystone,2015-01-30 19:38:21 UTC,2017-10-24 06:12:34 UTC,"Keystone project is a bootstrap that loads your application and its dependencies from a single archive.        With his maven plugin and few line of configuration, your application will be available with all his dependencies in a single archive.        The four main ideas which make the difference with other solution are:        1. all dependencies are not exploded in final archive, 'jar' file stay without any modification, so manifest also...        2. use our maven plugin to package all that you need (and we'll loading dependencies automatically for you)        3. you could load native library        4. you could restart your application                Why named Keystone?         1. Stone wedge-shaped arch which maintains a vault [Architecture].         2. A central element on which everything depends.",,https://github.com/geronimo-iia/keystone,Apache-2.0,https://github.com/geronimo-iia/keystone,1,6,2014-08-19 15:10:01 UTC,3.3,,0,Java,,2017-10-24 06:12:30 UTC,0,173493
137981,2550776,Maven,org.reaktivity:nukleus-kafka.spec,2017-11-30 23:07:20 UTC,2018-09-28 23:40:22 UTC,Kafka Nukleus Specification,,https://github.com/reaktivity/nukleus-kafka.spec,Apache-2.0,https://github.com/reaktivity/nukleus-kafka.spec,85,7,2018-09-21 17:14:24 UTC,0.85,,1,Java,,2018-09-27 02:44:29 UTC,1,31139109
29751,3148220,Maven,mil.nga.sf:sf-proj,2018-07-03 13:02:15 UTC,2018-07-17 19:53:18 UTC,Library for performing projection conversions between Simple Feature Geometries,,https://github.com/ngageoint/simple-features-proj-java,MIT,https://github.com/ngageoint/simple-features-proj-java,1,0,2018-05-17 14:28:53 UTC,2.0.0,,1,Java,,,0,36271970
85964,421917,Maven,org.apache.servicemix.bundles:org.apache.servicemix.bundles.drools,2015-01-31 05:46:10 UTC,2017-05-03 10:40:20 UTC,This OSGi bundle wraps drools 5.6.0.Final jar file.,,,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.drools-5.6.0.Final_1,11,4,2014-03-04 13:02:27 UTC,5.6.0.Final_1,,0,,,2017-05-03 10:40:19 UTC,2,
13563,3125281,Maven,uk.gov.dwp.logging:encoded-logger-output,2018-07-02 20:48:57 UTC,2018-07-11 11:47:52 UTC,Wrapper class to sanitise log output and mitigate possible log forging,,https://github.com/dwp/encoded-logger-output,MIT,https://github.com/dwp/encoded-logger-output,4,0,2018-06-25 14:47:01 UTC,2.0.0,,0,Java,,2018-07-02 20:53:42 UTC,0,29816204
112736,363105,Maven,org.ow2.jonas.launchers:jonas-launcher-for-addons,2015-01-30 21:41:15 UTC,2018-10-26 23:22:58 UTC,,,,LGPL-3.0-only,scm:svn:svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0/jonas-modules/jonas-tools/jonas-launchers/jonas-launcher-for-addons,4,5,2013-10-01 11:20:03 UTC,5.3.0,,0,,,2017-10-24 07:26:04 UTC,0,
25608,3074427,Maven,xmldocument,2018-06-28 21:16:54 UTC,2018-07-04 18:02:09 UTC,DOM4J wrapper for easy use,,https://github.com/traviatasoftware/xmldocument/blob/master/README.md,Apache-2.0,https://github.com/traviatasoftware/xmldocument,6,0,2017-05-10 21:02:03 UTC,0.2.4,,0,Java,,2018-06-28 21:19:17 UTC,0,20185641
86182,390414,Maven,org.apache.james:maven-skin,2015-01-31 01:08:13 UTC,2017-04-30 03:11:40 UTC,Apache JAMES Official Maven2/3 Site Skin,,http://james.apache.org/maven-skin/,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/james/project/tags/james-parent-1.6/maven-skin,4,4,2011-03-21 15:11:37 UTC,1.6,,0,,,2017-04-30 03:11:40 UTC,0,
29432,3077645,Maven,scala-partest,2018-06-28 21:50:43 UTC,2018-09-27 19:50:51 UTC,scala-partest,,http://www.scala-lang.org/,BSD-3-Clause,https://github.com/scala/scala-partest,11,0,2018-04-25 13:29:17 UTC,1.1.8,,0,Scala,,2018-06-29 02:35:34 UTC,0,174365
49655,3080453,Maven,Minimal-J,2018-06-28 22:15:35 UTC,2018-06-28 22:15:55 UTC,A java framework aiming for a minimal programming style. Includes GUI and persistence layer.,,https://code.google.com/p/minimal-j/,Apache-2.0,https://code.google.com/p/minimal-j/,1,0,2018-01-21 13:04:59 UTC,1.13.1.0,,0,,,,0,
